,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,room_changed
52633,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52634,City Hotel,1,121,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,191,0,Transient-Party,120.0,0,0,0
52635,City Hotel,1,337,2016,June,24,9,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,59.0,0,0,0
52636,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52637,City Hotel,1,33,2016,June,24,9,0,1,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,98.1,0,0,0
52638,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52639,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52640,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52641,City Hotel,1,337,2016,June,24,9,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,59.0,0,0,0
52642,City Hotel,1,56,2016,June,24,9,0,1,3,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,0,Transient,141.3,0,0,0
52643,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52644,City Hotel,1,43,2016,June,24,9,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,75.54,0,1,0
52645,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52646,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52647,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52648,City Hotel,1,36,2016,June,24,9,0,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,133.2,0,0,0
52649,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52650,City Hotel,1,27,2016,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,0,Transient-Party,120.0,0,0,0
52651,City Hotel,1,71,2016,June,24,9,0,1,2,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,0,0
52652,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52653,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52654,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52655,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52656,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52657,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52658,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52659,City Hotel,1,130,2016,June,24,9,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,159.3,0,0,0
52660,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52661,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52662,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52663,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52664,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52665,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52666,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52667,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52668,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52669,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52670,City Hotel,1,130,2016,June,24,9,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,159.3,0,0,0
52671,City Hotel,1,130,2016,June,24,9,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,159.3,0,0,0
52672,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52673,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52674,City Hotel,1,130,2016,June,24,9,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,159.3,0,0,0
52675,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52676,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52677,City Hotel,1,64,2016,June,24,9,0,2,2,1.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,Transient,143.1,0,0,0
52678,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52679,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52680,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52681,City Hotel,1,40,2016,June,24,9,0,2,2,0.0,0,HB,ARG,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,165.6,0,0,0
52682,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52683,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52684,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52685,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52686,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52687,City Hotel,1,337,2016,June,24,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,Transient,62.0,0,0,0
52688,City Hotel,1,130,2016,June,24,9,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,159.3,0,0,0
52689,City Hotel,1,104,2016,June,24,9,0,3,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,143.1,0,0,0
52690,City Hotel,1,53,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,134.4,0,1,0
52691,City Hotel,1,44,2016,June,24,9,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,Transient,192.9,0,0,0
52692,City Hotel,0,282,2016,June,24,9,0,3,2,1.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,B,3,No Deposit,1,48,Transient-Party,73.33,0,1,1
52693,City Hotel,1,282,2016,June,24,9,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,0,0
52694,City Hotel,1,149,2016,June,24,9,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,129.0,0,0,0
52695,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52696,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52697,City Hotel,0,282,2016,June,24,9,0,3,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,48,Transient-Party,0.0,0,0,1
52698,City Hotel,1,282,2016,June,24,9,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,0,0
52699,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52700,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52701,City Hotel,1,104,2016,June,24,9,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,0,0
52702,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52703,City Hotel,1,282,2016,June,24,9,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,0,0
52704,City Hotel,1,149,2016,June,24,9,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,129.0,0,0,0
52705,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52706,City Hotel,1,87,2016,June,24,9,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,97.71,0,0,0
52707,City Hotel,1,122,2016,June,24,9,0,3,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,116.1,0,0,0
52708,City Hotel,1,22,2016,June,24,9,0,3,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,149.33,0,0,0
52709,City Hotel,1,62,2016,June,24,9,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,117.9,0,0,0
52710,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52711,City Hotel,0,282,2016,June,24,9,0,3,2,1.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,48,Transient-Party,107.23,0,1,0
52712,City Hotel,1,135,2016,June,24,9,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,116.1,0,0,0
52713,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52714,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52715,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52716,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52717,City Hotel,1,63,2016,June,24,9,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,1,0
52718,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52719,City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,48,Transient-Party,73.33,0,1,0
52720,City Hotel,1,73,2016,June,24,9,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,0,0
52721,City Hotel,1,112,2016,June,24,9,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,132.6,0,0,0
52722,City Hotel,1,134,2016,June,24,9,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,119.85,0,1,0
52723,City Hotel,1,134,2016,June,24,9,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,119.85,0,1,0
52724,City Hotel,0,190,2016,June,24,9,2,8,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,0,Transient,83.79,0,0,0
52725,City Hotel,1,57,2016,June,24,10,0,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,6,0,Transient-Party,86.0,0,0,1
52726,City Hotel,1,1,2016,June,24,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,0,Transient,132.0,0,1,1
52727,City Hotel,1,107,2016,June,24,10,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,187,0,Transient-Party,130.0,0,0,0
52728,City Hotel,1,64,2016,June,24,10,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,0,0
52729,City Hotel,1,8,2016,June,24,10,0,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,156.0,0,0,0
52730,City Hotel,1,107,2016,June,24,10,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,187,0,Transient-Party,144.0,0,1,0
52731,City Hotel,1,4,2016,June,24,10,0,2,3,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,0,Transient,162.75,0,0,0
52732,City Hotel,1,4,2016,June,24,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,15,0,Transient,108.8,0,0,0
52733,City Hotel,1,84,2016,June,24,10,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,Transient,116.1,0,0,0
52734,City Hotel,1,120,2016,June,24,10,1,2,2,0.0,0,BB,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,0,0
52735,City Hotel,1,43,2016,June,24,10,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,140.4,0,0,0
52736,City Hotel,1,57,2016,June,24,10,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,90.67,0,1,0
52737,City Hotel,1,88,2016,June,24,10,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,116.1,0,0,0
52738,City Hotel,1,57,2016,June,24,10,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,90.67,0,1,0
52739,City Hotel,1,152,2016,June,24,10,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,132.9,0,0,0
52740,City Hotel,1,9,2016,June,24,10,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,Transient,221.0,0,0,0
52741,City Hotel,1,128,2016,June,24,10,1,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,116.1,0,0,0
52742,City Hotel,1,120,2016,June,24,10,1,2,2,0.0,0,BB,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,0,0
52743,City Hotel,1,71,2016,June,24,10,2,7,1,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,133.5,0,0,0
52744,City Hotel,1,65,2016,June,24,10,3,7,2,1.0,0,BB,AGO,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,Transient,214.83,0,0,0
52745,City Hotel,1,65,2016,June,24,10,3,7,1,2.0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,162.45,0,0,0
52746,City Hotel,1,28,2016,June,24,10,4,9,1,0.0,0,BB,AGO,Direct,Direct,0,0,0,E,E,0,No Deposit,14,0,Transient,172.15,0,0,0
52747,City Hotel,1,28,2016,June,24,10,4,9,1,0.0,0,BB,AGO,Direct,Direct,0,0,0,E,E,2,No Deposit,14,0,Transient,172.15,0,0,0
52748,City Hotel,1,141,2016,June,24,10,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,116.62,0,0,0
52749,City Hotel,1,4,2016,June,24,10,2,4,2,1.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,145.25,0,0,0
52750,City Hotel,1,21,2016,June,24,10,2,4,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,Transient,206.0,0,0,0
52751,City Hotel,1,37,2016,June,24,10,2,3,2,2.0,0,BB,ARE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,Transient,211.5,0,0,0
52752,City Hotel,1,18,2016,June,24,11,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,156.0,0,0,0
52753,City Hotel,1,63,2016,June,24,11,0,1,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,159.3,0,0,0
52754,City Hotel,0,173,2016,June,24,11,0,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,E,0,No Deposit,14,0,Transient,116.1,0,1,1
52755,City Hotel,1,16,2016,June,24,11,0,1,2,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,Transient,221.0,0,0,0
52756,City Hotel,1,103,2016,June,24,11,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,0,0
52757,City Hotel,1,103,2016,June,24,11,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.9,0,0,0
52758,City Hotel,1,116,2016,June,24,11,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,3,0,Transient,80.75,0,0,0
52759,City Hotel,1,36,2016,June,24,11,2,1,2,2.0,0,BB,SWE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,Transient,209.7,0,0,0
52760,City Hotel,1,53,2016,June,25,12,1,0,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,129.2,0,1,0
52761,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52762,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52763,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52764,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52765,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52766,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52767,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52768,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52769,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52770,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52771,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52772,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52773,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52774,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52775,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52776,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52777,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52778,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52779,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52780,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52781,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52782,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52783,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52784,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52785,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
52786,City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,0,Transient,120.0,0,0,0
